,Country_Region,Confirmed,Deaths,Recovered,Active,Date,days_since_100,Confirmed_change,Confirmed_change_pct
891,Kazakhstan,73468.0,585.0,43401.0,29482.0,2020-07-20,116,1630.0,0.022689941256716528
892,Kyrgyzstan,27143.0,1037.0,13109.0,12997.0,2020-07-20,111,0.0,0.0
893,Tajikistan,6921.0,57.0,5629.0,1235.0,2020-07-20,78,43.0,0.006251817388775782
894,Uzbekistan,17149.0,90.0,9387.0,7672.0,2020-07-20,114,397.0,0.023698662846227236
895,Armenia,35254.0,662.0,24206.0,10386.0,2020-07-21,124,273.0,0.007804236585575053
896,Azerbaijan,28242.0,376.0,19939.0,7927.0,2020-07-21,117,352.0,0.01262101111509506
897,Georgia,1049.0,16.0,903.0,130.0,2020-07-21,113,10.0,0.009624639076034613
898,Kazakhstan,75153.0,585.0,46790.0,27778.0,2020-07-21,117,1685.0,0.022935155441825117
899,Kyrgyzstan,28251.0,1079.0,14776.0,12396.0,2020-07-21,112,1108.0,0.04082083778506429
900,Tajikistan,6967.0,57.0,5683.0,1227.0,2020-07-21,79,46.0,0.006646438375957242
901,Uzbekistan,17881.0,95.0,9521.0,8265.0,2020-07-21,115,732.0,0.042684704647501404
902,Armenia,35693.0,678.0,24766.0,10249.0,2020-07-22,125,439.0,0.01245248766097462
903,Azerbaijan,28633.0,385.0,20443.0,7805.0,2020-07-22,118,391.0,0.01384462856738189
904,Georgia,1073.0,16.0,907.0,150.0,2020-07-22,114,24.0,0.022878932316491962
905,Kazakhstan,75153.0,585.0,46790.0,27994.0,2020-07-22,118,0.0,0.0
906,Kyrgyzstan,30349.0,1169.0,16791.0,12389.0,2020-07-22,113,2098.0,0.07426285795193088
907,Tajikistan,7015.0,58.0,5741.0,1216.0,2020-07-22,80,48.0,0.006889622506100146
908,Uzbekistan,18379.0,98.0,9872.0,8409.0,2020-07-22,116,498.0,0.027850791342766135
909,Armenia,36162.0,688.0,25244.0,10230.0,2020-07-23,126,469.0,0.01313983133947838
910,Azerbaijan,28980.0,391.0,20974.0,7615.0,2020-07-23,119,347.0,0.012118883805399383
911,Georgia,1085.0,16.0,911.0,158.0,2020-07-23,115,12.0,0.011183597390493905
912,Kazakhstan,78486.0,585.0,49488.0,28413.0,2020-07-23,119,3333.0,0.04434952696499139
913,Kyrgyzstan,31247.0,1211.0,18038.0,11998.0,2020-07-23,114,898.0,0.029589113315100946
914,Tajikistan,7060.0,58.0,5793.0,1209.0,2020-07-23,81,45.0,0.006414825374198241
915,Uzbekistan,18986.0,103.0,10149.0,8734.0,2020-07-23,117,607.0,0.03302682409271451
916,Armenia,36613.0,692.0,25734.0,10187.0,2020-07-24,127,451.0,0.012471655328798237
917,Azerbaijan,29312.0,400.0,21547.0,7365.0,2020-07-24,120,332.0,0.011456176673567908
918,Georgia,1104.0,16.0,912.0,176.0,2020-07-24,116,19.0,0.01751152073732709
919,Kazakhstan,80226.0,585.0,51260.0,28381.0,2020-07-24,120,1740.0,0.022169558902224606
920,Kyrgyzstan,31247.0,1211.0,18038.0,11998.0,2020-07-24,115,0.0,0.0
921,Tajikistan,7104.0,58.0,5851.0,1195.0,2020-07-24,82,44.0,0.006232294617563694
922,Uzbekistan,19360.0,106.0,10472.0,8782.0,2020-07-24,118,374.0,0.01969872537659323
923,Armenia,36996.0,700.0,26243.0,10053.0,2020-07-25,128,383.0,0.010460765301941954
924,Azerbaijan,29633.0,408.0,22082.0,7143.0,2020-07-25,121,321.0,0.010951146288209701
925,Georgia,1117.0,16.0,917.0,184.0,2020-07-25,117,13.0,0.011775362318840576
926,Kazakhstan,81720.0,585.0,51823.0,29312.0,2020-07-25,121,1494.0,0.01862239174332503
927,Kyrgyzstan,32124.0,1249.0,19203.0,11672.0,2020-07-25,116,877.0,0.02806669440266263
928,Tajikistan,7150.0,59.0,5906.0,1185.0,2020-07-25,83,46.0,0.006475225225225145
929,Uzbekistan,19952.0,111.0,10831.0,9010.0,2020-07-25,119,592.0,0.03057851239669418
930,Armenia,37317.0,705.0,26478.0,10134.0,2020-07-26,129,321.0,0.00867661368796635
931,Azerbaijan,30050.0,417.0,22684.0,6949.0,2020-07-26,122,417.0,0.01407214929301781
932,Georgia,1131.0,16.0,920.0,195.0,2020-07-26,118,14.0,0.01253357206803929
933,Kazakhstan,83122.0,585.0,52571.0,29966.0,2020-07-26,122,1402.0,0.01715614292706813
934,Kyrgyzstan,32813.0,1277.0,20388.0,11148.0,2020-07-26,117,689.0,0.02144813846345417
935,Tajikistan,7192.0,59.0,5970.0,1163.0,2020-07-26,84,42.0,0.005874125874125946
936,Uzbekistan,20531.0,116.0,11105.0,9310.0,2020-07-26,120,579.0,0.029019647153167627
937,Armenia,37390.0,711.0,26665.0,10014.0,2020-07-27,130,73.0,0.0019562129860384303
938,Azerbaijan,30446.0,423.0,23242.0,6781.0,2020-07-27,123,396.0,0.013178036605657306
939,Georgia,1137.0,16.0,922.0,199.0,2020-07-27,119,6.0,0.0053050397877985045
940,Kazakhstan,84648.0,585.0,54404.0,29659.0,2020-07-27,123,1526.0,0.01835855730131608
941,Kyrgyzstan,33296.0,1301.0,21205.0,10790.0,2020-07-27,118,483.0,0.014719775698656123
942,Tajikistan,7235.0,60.0,6028.0,1147.0,2020-07-27,85,43.0,0.005978865406006673
943,Uzbekistan,21209.0,121.0,11674.0,9414.0,2020-07-27,121,678.0,0.03302323315961231
944,Armenia,37629.0,719.0,27357.0,9553.0,2020-07-28,131,239.0,0.006392083444771268
945,Azerbaijan,30858.0,430.0,23873.0,6555.0,2020-07-28,124,412.0,0.013532155291335446
946,Georgia,1145.0,16.0,927.0,202.0,2020-07-28,120,8.0,0.0070360598065084545
947,Kazakhstan,86192.0,793.0,56638.0,28761.0,2020-07-28,124,1544.0,0.018240241943105584
948,Kyrgyzstan,33844.0,1329.0,22296.0,10219.0,2020-07-28,119,548.0,0.016458433445458942
949,Tajikistan,7276.0,60.0,6065.0,1151.0,2020-07-28,86,41.0,0.00566689702833445
950,Uzbekistan,21699.0,124.0,12026.0,9549.0,2020-07-28,122,490.0,0.02310339950021212
951,Armenia,37937.0,723.0,27824.0,9390.0,2020-07-29,132,308.0,0.008185176326769295
952,Azerbaijan,31221.0,438.0,24495.0,6288.0,2020-07-29,125,363.0,0.01176356212327434
953,Georgia,1155.0,17.0,929.0,209.0,2020-07-29,121,10.0,0.008733624454148492
954,Kazakhstan,87664.0,793.0,57815.0,29056.0,2020-07-29,125,1472.0,0.01707815110451083
955,Kyrgyzstan,34592.0,1347.0,22296.0,10949.0,2020-07-29,120,748.0,0.02210140645313796
956,Tajikistan,7320.0,60.0,6103.0,1157.0,2020-07-29,87,44.0,0.006047278724574001
957,Uzbekistan,22585.0,131.0,12937.0,9517.0,2020-07-29,123,886.0,0.04083137471772891
958,Armenia,38196.0,728.0,28366.0,9102.0,2020-07-30,133,259.0,0.0068271081002715395
959,Azerbaijan,31560.0,441.0,25168.0,5951.0,2020-07-30,126,339.0,0.010858076294801622
960,Georgia,1160.0,17.0,935.0,208.0,2020-07-30,122,5.0,0.0043290043290042934
961,Kazakhstan,89078.0,793.0,59517.0,28768.0,2020-07-30,126,1414.0,0.01612976820587697
962,Kyrgyzstan,35223.0,1364.0,23985.0,9874.0,2020-07-30,121,631.0,0.018241211840888116
963,Tajikistan,7366.0,60.0,6151.0,1155.0,2020-07-30,88,46.0,0.006284153005464477
964,Uzbekistan,23271.0,136.0,13680.0,9455.0,2020-07-30,124,686.0,0.030374142129732107
965,Armenia,38550.0,738.0,28997.0,8815.0,2020-07-31,134,354.0,0.009267986176562992
966,Azerbaijan,31878.0,448.0,25882.0,5548.0,2020-07-31,127,318.0,0.010076045627376518
967,Georgia,1168.0,17.0,940.0,211.0,2020-07-31,123,8.0,0.006896551724137945
968,Kazakhstan,90367.0,793.0,60825.0,28749.0,2020-07-31,127,1289.0,0.014470464087653623
969,Kyrgyzstan,35805.0,1378.0,25037.0,9390.0,2020-07-31,122,582.0,0.016523294438293146
970,Tajikistan,7409.0,60.0,6193.0,1156.0,2020-07-31,89,43.0,0.005837632364919854
971,Uzbekistan,24009.0,141.0,14464.0,9404.0,2020-07-31,125,738.0,0.031713291220832884
972,Armenia,38841.0,749.0,29557.0,8535.0,2020-08-01,135,291.0,0.007548638132295782
973,Azerbaijan,32157.0,454.0,26474.0,5229.0,2020-08-01,128,279.0,0.008752117447769603
974,Georgia,1171.0,17.0,947.0,207.0,2020-08-01,124,3.0,0.0025684931506848585
975,Kazakhstan,90367.0,793.0,60825.0,28749.0,2020-08-01,128,0.0,0.0
976,Kyrgyzstan,36299.0,1397.0,26419.0,8483.0,2020-08-01,123,494.0,0.013796955732439553
977,Tajikistan,7451.0,60.0,6233.0,1158.0,2020-08-01,90,42.0,0.005668781212039509
978,Uzbekistan,24783.0,147.0,15299.0,9337.0,2020-08-01,126,774.0,0.03223791078345628
979,Armenia,39050.0,754.0,29750.0,8546.0,2020-08-02,136,209.0,0.005380911922967968
980,Azerbaijan,32443.0,462.0,27113.0,4868.0,2020-08-02,129,286.0,0.008893864477407698
981,Georgia,1177.0,17.0,955.0,205.0,2020-08-02,125,6.0,0.005123825789923098
982,Kazakhstan,96774.0,823.0,62511.0,29358.0,2020-08-02,129,6407.0,0.07089977536047454
983,Kyrgyzstan,36719.0,1409.0,27274.0,8036.0,2020-08-02,124,420.0,0.01157056668227785
984,Tajikistan,7495.0,61.0,6276.0,1158.0,2020-08-02,91,44.0,0.005905247617769449
985,Uzbekistan,25336.0,151.0,15833.0,9352.0,2020-08-02,127,553.0,0.022313682766412546
986,Armenia,39102.0,762.0,29861.0,8479.0,2020-08-03,137,52.0,0.00133162612035842
987,Azerbaijan,32684.0,468.0,27760.0,4456.0,2020-08-03,130,241.0,0.007428412908793813
988,Georgia,1179.0,17.0,959.0,203.0,2020-08-03,126,2.0,0.001699235344095218
989,Kazakhstan,98641.0,1109.0,65132.0,27895.0,2020-08-03,130,1867.0,0.01929237191807709
990,Kyrgyzstan,37129.0,1420.0,27927.0,7782.0,2020-08-03,125,410.0,0.01116588142378605
991,Tajikistan,7538.0,61.0,6317.0,1160.0,2020-08-03,92,43.0,0.005737158105403539
992,Uzbekistan,26066.0,157.0,16838.0,9071.0,2020-08-03,128,730.0,0.02881275655194182
993,Armenia,39298.0,768.0,30372.0,8158.0,2020-08-04,138,196.0,0.005012531328320913
994,Azerbaijan,32910.0,473.0,28348.0,4089.0,2020-08-04,131,226.0,0.006914698323338575
995,Georgia,1182.0,17.0,962.0,203.0,2020-08-04,127,3.0,0.0025445292620864812
996,Kazakhstan,100075.0,1109.0,67031.0,26793.0,2020-08-04,131,1434.0,0.014537565515353679
997,Kyrgyzstan,37541.0,1427.0,28743.0,7371.0,2020-08-04,126,412.0,0.011096447520805741
998,Tajikistan,7583.0,61.0,6356.0,1166.0,2020-08-04,93,45.0,0.005969753250198995
999,Uzbekistan,27047.0,165.0,18051.0,8831.0,2020-08-04,129,981.0,0.037635233637688836
1000,Armenia,39586.0,770.0,30850.0,7966.0,2020-08-05,139,288.0,0.007328617232429169
1001,Azerbaijan,33103.0,476.0,28840.0,3787.0,2020-08-05,132,193.0,0.005864478881798751
1002,Georgia,1197.0,17.0,974.0,206.0,2020-08-05,128,15.0,0.012690355329949332
1003,Kazakhstan,102936.0,1109.0,68871.0,26013.0,2020-08-05,132,2861.0,0.028588558581064127
1004,Kyrgyzstan,38110.0,1438.0,29513.0,7159.0,2020-08-05,127,569.0,0.015156761940278596
1005,Tajikistan,7625.0,61.0,6399.0,1165.0,2020-08-05,94,42.0,0.005538704998021782
1006,Uzbekistan,27793.0,171.0,18783.0,8839.0,2020-08-05,130,746.0,0.027581617184900376
1007,Armenia,39819.0,772.0,31556.0,7491.0,2020-08-06,140,233.0,0.005885919264386308
1008,Azerbaijan,33247.0,479.0,29275.0,3493.0,2020-08-06,133,144.0,0.00435005890704776
1009,Georgia,1206.0,17.0,987.0,202.0,2020-08-06,129,9.0,0.007518796992481258
1010,Kazakhstan,105526.0,1109.0,70680.0,25184.0,2020-08-06,133,2590.0,0.02516126525219553
1011,Kyrgyzstan,38659.0,1447.0,30099.0,7113.0,2020-08-06,128,549.0,0.014405667803726097
1012,Tajikistan,7665.0,62.0,6443.0,1160.0,2020-08-06,95,40.0,0.0052459016393442415
1013,Uzbekistan,28315.0,175.0,19291.0,8849.0,2020-08-06,131,522.0,0.01878170762422182
1014,Armenia,39985.0,777.0,32008.0,7200.0,2020-08-07,141,166.0,0.004168864110098092
1015,Azerbaijan,33376.0,483.0,29696.0,3197.0,2020-08-07,134,129.0,0.003880049327758872
1016,Georgia,1213.0,17.0,994.0,202.0,2020-08-07,130,7.0,0.005804311774461057
1017,Kazakhstan,107930.0,1109.0,71609.0,25162.0,2020-08-07,134,2404.0,0.022781115554460607
1018,Kyrgyzstan,39162.0,1451.0,30764.0,6947.0,2020-08-07,129,503.0,0.013011200496650277
1019,Tajikistan,7706.0,62.0,6484.0,1160.0,2020-08-07,96,41.0,0.005348988910632846
1020,Uzbekistan,29057.0,181.0,20059.0,8817.0,2020-08-07,132,742.0,0.02620519159456114
1021,Armenia,40185.0,785.0,32395.0,7005.0,2020-08-08,142,200.0,0.005001875703388725
1022,Azerbaijan,33481.0,488.0,30056.0,2937.0,2020-08-08,135,105.0,0.0031459731543623803
1023,Georgia,1216.0,17.0,996.0,203.0,2020-08-08,131,3.0,0.002473206924979321
1024,Kazakhstan,109939.0,1109.0,72273.0,25370.0,2020-08-08,135,2009.0,0.018613916427314026
1025,Kyrgyzstan,39571.0,1459.0,31062.0,7050.0,2020-08-08,130,409.0,0.010443797558858048
1026,Tajikistan,7706.0,62.0,6484.0,1160.0,2020-08-08,97,0.0,0.0
1027,Uzbekistan,29652.0,187.0,21006.0,8459.0,2020-08-08,133,595.0,0.020476993495543327
1028,Armenia,40410.0,791.0,32520.0,7099.0,2020-08-09,143,225.0,0.005599104143336975
1029,Azerbaijan,33568.0,490.0,30364.0,2714.0,2020-08-09,136,87.0,0.002598488695080725
1030,Georgia,1225.0,17.0,1000.0,208.0,2020-08-09,132,9.0,0.0074013157894736725
1031,Kazakhstan,111822.0,1109.0,72523.0,25861.0,2020-08-09,136,1883.0,0.017127679895214687
1032,Kyrgyzstan,39919.0,1468.0,31822.0,6629.0,2020-08-09,131,348.0,0.00879431907204764
1033,Tajikistan,7745.0,62.0,6484.0,1199.0,2020-08-09,98,39.0,0.005060991435245299
1034,Uzbekistan,30609.0,194.0,22042.0,8373.0,2020-08-09,134,957.0,0.032274382840955074
1035,Armenia,40433.0,796.0,32616.0,7021.0,2020-08-10,144,23.0,0.0005691660480078298
1036,Azerbaijan,33647.0,492.0,30642.0,2513.0,2020-08-10,137,79.0,0.0023534318398474863
1037,Georgia,1250.0,17.0,1010.0,223.0,2020-08-10,133,25.0,0.020408163265306145
1038,Kazakhstan,112722.0,1433.0,73702.0,25404.0,2020-08-10,137,900.0,0.008048505660782412
1039,Kyrgyzstan,40085.0,1474.0,32126.0,6485.0,2020-08-10,132,166.0,0.004158420802124363
1040,Tajikistan,7827.0,62.0,6614.0,1151.0,2020-08-10,99,82.0,0.010587475790832857
1041,Uzbekistan,31304.0,200.0,22992.0,8112.0,2020-08-10,135,695.0,0.022705740141788278
1042,Armenia,40593.0,803.0,33157.0,6633.0,2020-08-11,145,160.0,0.003957163702915878
1043,Azerbaijan,33731.0,495.0,30856.0,2380.0,2020-08-11,138,84.0,0.0024965078610277303
1044,Georgia,1264.0,17.0,1054.0,193.0,2020-08-11,134,14.0,0.011200000000000099
1045,Kazakhstan,113501.0,1433.0,74677.0,24909.0,2020-08-11,138,779.0,0.006910807118397422
1046,Kyrgyzstan,40455.0,1478.0,32734.0,6243.0,2020-08-11,133,370.0,0.00923038543095922
1047,Tajikistan,7871.0,63.0,6653.0,1155.0,2020-08-11,100,44.0,0.005621566372812081
1048,Uzbekistan,31747.0,204.0,23704.0,7839.0,2020-08-11,136,443.0,0.014151546128290393
1049,Armenia,40794.0,806.0,33492.0,6496.0,2020-08-12,146,201.0,0.004951592639125035
1050,Azerbaijan,33824.0,497.0,31058.0,2269.0,2020-08-12,139,93.0,0.00275710770507831
1051,Georgia,1278.0,17.0,1058.0,203.0,2020-08-12,135,14.0,0.011075949367088667
1052,Kazakhstan,115615.0,1433.0,76756.0,23347.0,2020-08-12,139,2114.0,0.018625386560470858
1053,Kyrgyzstan,40759.0,1484.0,32997.0,6278.0,2020-08-12,134,304.0,0.007514522308738059
1054,Tajikistan,7912.0,63.0,6696.0,1153.0,2020-08-12,101,41.0,0.005208995045102194
1055,Uzbekistan,32654.0,211.0,25659.0,6784.0,2020-08-12,137,907.0,0.028569628626326837
1056,Armenia,41023.0,809.0,33897.0,6317.0,2020-08-13,147,229.0,0.005613570623130837
1057,Azerbaijan,33915.0,500.0,31269.0,2146.0,2020-08-13,140,91.0,0.002690397350993301
1058,Georgia,1283.0,17.0,1068.0,198.0,2020-08-13,136,5.0,0.00391236306729259
1059,Kazakhstan,117104.0,1433.0,76756.0,23823.0,2020-08-13,140,1489.0,0.012878951693119367
1060,Kyrgyzstan,41069.0,1487.0,33288.0,6294.0,2020-08-13,135,310.0,0.0076056821806227415
1061,Tajikistan,7950.0,63.0,6741.0,1146.0,2020-08-13,102,38.0,0.004802831142568298
1062,Uzbekistan,33323.0,216.0,27213.0,5894.0,2020-08-13,138,669.0,0.02048753598334052
1063,Armenia,41299.0,814.0,34164.0,6321.0,2020-08-14,148,276.0,0.006727933110693973
1064,Azerbaijan,34018.0,504.0,31490.0,2024.0,2020-08-14,141,103.0,0.0030370042753944393
1065,Georgia,1306.0,17.0,1085.0,204.0,2020-08-14,137,23.0,0.017926734216679563
1066,Kazakhstan,118514.0,1433.0,80716.0,20302.0,2020-08-14,141,1410.0,0.012040579314113842
1067,Kyrgyzstan,41373.0,1491.0,33592.0,6290.0,2020-08-14,136,304.0,0.0074021768243688335
1068,Tajikistan,7989.0,63.0,6777.0,1149.0,2020-08-14,103,39.0,0.004905660377358512
1069,Uzbekistan,33821.0,220.0,27825.0,5776.0,2020-08-14,139,498.0,0.014944632836179306
1070,Armenia,41495.0,817.0,34484.0,6194.0,2020-08-15,149,196.0,0.00474587762415557
1071,Azerbaijan,34107.0,506.0,31697.0,1904.0,2020-08-15,142,89.0,0.002616261978952261
1072,Georgia,1321.0,17.0,1088.0,216.0,2020-08-15,138,15.0,0.011485451761102494
1073,Kazakhstan,119781.0,1480.0,81558.0,19869.0,2020-08-15,142,1267.0,0.010690720083703198
1074,Kyrgyzstan,41645.0,1493.0,33951.0,6201.0,2020-08-15,137,272.0,0.006574335919561136
1075,Tajikistan,8029.0,64.0,6815.0,1150.0,2020-08-15,104,40.0,0.005006884466140837
1076,Uzbekistan,34528.0,225.0,29328.0,4975.0,2020-08-15,140,707.0,0.020904171964164275
1077,Armenia,41663.0,818.0,34584.0,6261.0,2020-08-16,150,168.0,0.004048680563923268
1078,Azerbaijan,34219.0,506.0,31875.0,1838.0,2020-08-16,143,112.0,0.0032837833875742906
1079,Georgia,1336.0,17.0,1088.0,231.0,2020-08-16,139,15.0,0.011355034065102299
1080,Kazakhstan,121161.0,1485.0,82777.0,18987.0,2020-08-16,143,1380.0,0.011521025872216706
1081,Kyrgyzstan,41856.0,1495.0,34276.0,6085.0,2020-08-16,138,211.0,0.005066634650018109
1082,Tajikistan,8065.0,64.0,6855.0,1146.0,2020-08-16,105,36.0,0.004483746419230217
1083,Uzbekistan,35329.0,232.0,30973.0,4124.0,2020-08-16,141,801.0,0.023198563484708057
1084,Armenia,41701.0,824.0,34655.0,6222.0,2020-08-17,151,38.0,0.0009120802630631086
1085,Azerbaijan,34343.0,508.0,32042.0,1793.0,2020-08-17,144,124.0,0.003623717817586636
1086,Georgia,1341.0,17.0,1092.0,232.0,2020-08-17,140,5.0,0.0037425149700598404
1087,Kazakhstan,121639.0,1487.0,84445.0,17586.0,2020-08-17,144,478.0,0.0039451638728633664
1088,Kyrgyzstan,41991.0,1496.0,34537.0,5958.0,2020-08-17,139,135.0,0.003225344036697164
1089,Tajikistan,8099.0,64.0,6897.0,1138.0,2020-08-17,106,34.0,0.0042157470551766885
1090,Uzbekistan,35702.0,236.0,30973.0,4493.0,2020-08-17,142,373.0,0.01055789861020684
1091,Armenia,41846.0,832.0,34982.0,6032.0,2020-08-18,152,145.0,0.003477134840891072
1092,Azerbaijan,34474.0,509.0,32201.0,1764.0,2020-08-18,145,131.0,0.003814460006406062
1093,Georgia,1351.0,17.0,1092.0,242.0,2020-08-18,141,10.0,0.007457121551081247
1094,Kazakhstan,121973.0,1635.0,86286.0,15870.0,2020-08-18,145,334.0,0.002745829873642469
1095,Kyrgyzstan,42146.0,1498.0,34855.0,5793.0,2020-08-18,140,155.0,0.0036912671762996396
1096,Tajikistan,8131.0,65.0,6935.0,1131.0,2020-08-18,107,32.0,0.003951105074700534
1097,Uzbekistan,36352.0,242.0,32062.0,4048.0,2020-08-18,143,650.0,0.018206262954456376
1098,Armenia,42056.0,833.0,35226.0,5997.0,2020-08-19,153,210.0,0.005018400802944134
1099,Azerbaijan,34620.0,510.0,32363.0,1747.0,2020-08-19,146,146.0,0.004235075709230207
1100,Georgia,1361.0,17.0,1098.0,246.0,2020-08-19,142,10.0,0.007401924500370027
1101,Kazakhstan,123325.0,1646.0,86450.0,15950.0,2020-08-19,146,1352.0,0.01108442032253043
1102,Kyrgyzstan,42325.0,1498.0,35197.0,5630.0,2020-08-19,141,179.0,0.004247140891187717
1103,Tajikistan,8166.0,65.0,6971.0,1130.0,2020-08-19,108,35.0,0.0043045135899644205
1104,Uzbekistan,37112.0,248.0,32944.0,3920.0,2020-08-19,144,760.0,0.020906690140845008
1105,Armenia,42319.0,836.0,35476.0,6007.0,2020-08-20,154,263.0,0.006253566673007471
1106,Azerbaijan,34759.0,510.0,32511.0,1738.0,2020-08-20,147,139.0,0.004015020219526377
1107,Georgia,1370.0,17.0,1108.0,245.0,2020-08-20,143,9.0,0.006612784717119791
1108,Kazakhstan,124356.0,1652.0,87920.0,14736.0,2020-08-20,147,1031.0,0.008360024325968052
1109,Kyrgyzstan,42507.0,1498.0,35486.0,5523.0,2020-08-20,142,182.0,0.004300059066745465
1110,Tajikistan,8203.0,66.0,7006.0,1131.0,2020-08-20,109,37.0,0.004530982120989568
1111,Uzbekistan,37547.0,252.0,33261.0,4034.0,2020-08-20,145,435.0,0.011721276137098613
1112,Armenia,42477.0,842.0,35693.0,5942.0,2020-08-21,155,158.0,0.0037335475791016037
1113,Azerbaijan,34921.0,512.0,32682.0,1727.0,2020-08-21,148,162.0,0.004660663425299916
1114,Georgia,1385.0,17.0,1128.0,240.0,2020-08-21,144,15.0,0.010948905109489093
1115,Kazakhstan,125335.0,1658.0,89712.0,13186.0,2020-08-21,148,979.0,0.007872559426163495
1116,Kyrgyzstan,42703.0,1055.0,35831.0,5817.0,2020-08-21,143,196.0,0.004611005246194733
1117,Tajikistan,8241.0,66.0,7040.0,1135.0,2020-08-21,110,38.0,0.004632451542118776
1118,Uzbekistan,38074.0,260.0,33989.0,3825.0,2020-08-21,146,527.0,0.0140357418701893
1119,Armenia,42616.0,850.0,35907.0,5859.0,2020-08-22,156,139.0,0.0032723591590744228
1120,Azerbaijan,35105.0,515.0,32842.0,1748.0,2020-08-22,149,184.0,0.005269035823716406
1121,Georgia,1394.0,17.0,1132.0,245.0,2020-08-22,145,9.0,0.006498194945848468
1122,Kazakhstan,126243.0,1663.0,91089.0,12039.0,2020-08-22,149,908.0,0.007244584513503849
1123,Kyrgyzstan,42889.0,1055.0,36056.0,5778.0,2020-08-22,144,186.0,0.0043556658782755164
1124,Tajikistan,8277.0,66.0,7072.0,1139.0,2020-08-22,111,36.0,0.004368401892974161
1125,Uzbekistan,38532.0,267.0,34576.0,3689.0,2020-08-22,147,458.0,0.01202920628250248
1126,Armenia,42792.0,852.0,35991.0,5949.0,2020-08-23,157,176.0,0.004129904261310324
1127,Azerbaijan,35274.0,518.0,32993.0,1763.0,2020-08-23,150,169.0,0.004814129041447179
1128,Georgia,1411.0,17.0,1132.0,262.0,2020-08-23,146,17.0,0.012195121951219523
1129,Kazakhstan,127203.0,1671.0,92598.0,10705.0,2020-08-23,150,960.0,0.007604382025141909
1130,Kyrgyzstan,43023.0,1056.0,36397.0,5570.0,2020-08-23,145,134.0,0.0031243442374502273
1131,Tajikistan,8311.0,66.0,7108.0,1137.0,2020-08-23,112,34.0,0.00410776851516248
1132,Uzbekistan,38946.0,273.0,34987.0,3686.0,2020-08-23,148,414.0,0.010744316412332644
1133,Armenia,42825.0,854.0,36049.0,5922.0,2020-08-24,158,33.0,0.0007711721817162953
1134,Azerbaijan,35426.0,519.0,33104.0,1803.0,2020-08-24,151,152.0,0.00430912286670071
1135,Georgia,1421.0,18.0,1137.0,266.0,2020-08-24,147,10.0,0.00708717221828481
1136,Kazakhstan,127462.0,1781.0,93405.0,10082.0,2020-08-24,151,259.0,0.002036115500420488
1137,Kyrgyzstan,43126.0,1057.0,36615.0,5454.0,2020-08-24,146,103.0,0.0023940682890546405
1138,Tajikistan,8346.0,67.0,7142.0,1137.0,2020-08-24,113,35.0,0.004211286247142398
1139,Uzbekistan,39348.0,280.0,35551.0,3517.0,2020-08-24,149,402.0,0.010321984285934338
1140,Armenia,42936.0,858.0,36475.0,5603.0,2020-08-25,159,111.0,0.0025919439579684678
1141,Azerbaijan,35559.0,521.0,33190.0,1848.0,2020-08-25,152,133.0,0.0037543047479251523
1142,Georgia,1429.0,19.0,1150.0,260.0,2020-08-25,148,8.0,0.005629838142153343
1143,Kazakhstan,127462.0,1781.0,93990.0,9562.0,2020-08-25,152,0.0,0.0
1144,Kyrgyzstan,43245.0,1057.0,36925.0,5263.0,2020-08-25,147,119.0,0.002759356304781413
1145,Tajikistan,8379.0,67.0,7179.0,1133.0,2020-08-25,114,33.0,0.003953989935298274
1146,Uzbekistan,39641.0,284.0,35869.0,3488.0,2020-08-25,150,293.0,0.007446375927620208
1147,Armenia,43067.0,861.0,36726.0,5480.0,2020-08-26,160,131.0,0.0030510527296441214
1148,Azerbaijan,35707.0,522.0,33281.0,1904.0,2020-08-26,153,148.0,0.0041620967968727385
1149,Georgia,1436.0,19.0,1150.0,267.0,2020-08-26,149,7.0,0.004898530440867743
1150,Kazakhstan,127462.0,1781.0,94713.0,9007.0,2020-08-26,153,0.0,0.0
1151,Kyrgyzstan,43358.0,1057.0,37217.0,5084.0,2020-08-26,148,113.0,0.0026130188461093162
1152,Tajikistan,8413.0,67.0,7214.0,1132.0,2020-08-26,115,34.0,0.004057763456259744
1153,Uzbekistan,39964.0,291.0,36402.0,3271.0,2020-08-26,151,323.0,0.008148129461920783
1154,Armenia,43270.0,864.0,36988.0,5418.0,2020-08-27,161,203.0,0.004713585808159282
1155,Azerbaijan,35844.0,524.0,33364.0,1956.0,2020-08-27,154,137.0,0.003836782703671604
1156,Georgia,1447.0,19.0,1190.0,238.0,2020-08-27,150,11.0,0.0076601671309193264
